No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,CO/10
20961,2015,7,22,8,98.0,98.0,2.0,40.0,1000.0,48.0,23.9,1000.9,21.0,0.0,ESE,1.0,Guanyuan,Musim Panas,100.0
20962,2015,7,22,9,92.0,92.0,2.0,51.0,1000.0,50.0,25.0,1000.8,20.7,0.0,S,1.0,Guanyuan,Musim Panas,100.0
20963,2015,7,22,10,89.0,89.0,2.0,66.0,1200.0,48.0,25.9,1000.9,21.3,0.0,WSW,1.0,Guanyuan,Musim Panas,120.0
20964,2015,7,22,11,106.0,106.0,2.0,70.0,1200.0,60.0,27.2,1000.4,20.8,0.0,SSW,1.1,Guanyuan,Musim Panas,120.0
20965,2015,7,22,12,85.0,85.0,2.0,51.0,1000.0,116.0,28.6,999.9,20.6,0.0,SE,1.1,Guanyuan,Musim Panas,100.0
20966,2015,7,22,13,84.0,84.0,2.0,47.0,1000.0,149.0,29.0,999.5,20.4,0.0,E,1.7,Guanyuan,Musim Panas,100.0
20967,2015,7,22,14,98.0,98.0,3.0,48.0,1100.0,166.0,30.5,998.8,20.7,0.0,NNW,1.5,Guanyuan,Musim Panas,110.0
20968,2015,7,22,15,92.0,92.0,4.0,41.0,1000.0,201.0,30.1,998.3,20.6,0.0,E,1.7,Guanyuan,Musim Panas,100.0
20969,2015,7,22,16,76.0,76.0,4.0,29.0,900.0,214.0,30.9,997.8,20.2,0.0,E,2.1,Guanyuan,Musim Panas,90.0
20970,2015,7,22,17,71.0,71.0,3.0,29.0,900.0,215.0,30.0,997.7,20.3,0.0,ESE,2.4,Guanyuan,Musim Panas,90.0
20971,2015,7,22,18,53.0,58.0,2.0,28.0,800.0,185.0,29.4,998.3,20.5,0.0,S,1.8,Guanyuan,Musim Panas,80.0
20972,2015,7,22,19,64.0,67.0,2.0,25.0,1000.0,177.0,29.1,999.0,20.8,0.0,SSW,1.9,Guanyuan,Musim Panas,100.0
20973,2015,7,22,20,55.0,60.0,2.0,27.0,900.0,150.0,25.6,1000.9,19.5,0.0,NW,3.4,Guanyuan,Musim Panas,90.0
20974,2015,7,22,21,17.0,17.0,2.0,21.0,600.0,125.0,22.4,1001.1,20.3,0.7,SE,1.3,Guanyuan,Musim Panas,60.0
20975,2015,7,22,22,18.0,18.0,2.0,46.0,800.0,73.0,22.3,1001.2,20.8,1.2,ENE,1.3,Guanyuan,Musim Panas,80.0
20976,2015,7,22,23,18.0,18.0,2.0,35.0,800.0,86.0,21.7,1001.2,20.9,2.1,ESE,0.9,Guanyuan,Musim Panas,80.0
20977,2015,7,23,0,31.0,31.0,2.0,41.0,800.0,61.0,21.9,1001.0,21.2,0.0,ESE,0.6,Guanyuan,Musim Panas,80.0
20978,2015,7,23,1,34.0,34.0,2.0,44.0,900.0,48.0,21.7,1000.4,21.0,0.1,ESE,1.1,Guanyuan,Musim Panas,90.0
20979,2015,7,23,2,41.0,41.0,2.0,44.0,800.0,32.0,21.4,1000.4,20.7,0.0,NE,0.0,Guanyuan,Musim Panas,80.0
20980,2015,7,23,3,46.0,46.0,2.0,47.0,800.0,33.0,21.2,1000.2,20.7,0.0,ENE,0.8,Guanyuan,Musim Panas,80.0
20981,2015,7,23,4,55.0,55.0,2.0,53.0,900.0,12.0,21.3,1000.5,20.8,0.0,SE,0.6,Guanyuan,Musim Panas,90.0
20982,2015,7,23,5,50.0,50.0,2.0,48.0,800.0,17.0,21.5,1000.9,21.2,0.0,E,0.9,Guanyuan,Musim Panas,80.0
20983,2015,7,23,6,49.0,49.0,2.0,47.0,800.0,17.0,21.6,1000.8,21.3,0.0,ENE,1.0,Guanyuan,Musim Panas,80.0
20984,2015,7,23,7,49.0,49.0,2.0,59.0,900.0,12.0,22.8,1001.5,21.6,0.0,ESE,0.5,Guanyuan,Musim Panas,90.0
20985,2015,7,23,8,46.0,46.0,2.0,61.0,900.0,27.0,24.3,1001.6,20.8,0.0,ENE,0.9,Guanyuan,Musim Panas,90.0
20986,2015,7,23,9,54.0,54.0,2.0,61.0,1000.0,36.0,24.8,1001.5,21.1,0.0,E,1.0,Guanyuan,Musim Panas,100.0
20987,2015,7,23,10,49.0,49.0,2.0,63.0,1000.0,43.0,24.9,1001.5,21.4,0.0,ESE,1.0,Guanyuan,Musim Panas,100.0
20988,2015,7,23,11,55.0,55.0,2.0,55.0,1000.0,61.0,25.3,1000.9,21.2,0.0,E,1.2,Guanyuan,Musim Panas,100.0
20989,2015,7,23,12,57.0,57.0,2.0,58.0,1100.0,77.0,26.4,1000.4,21.4,0.0,ESE,1.1,Guanyuan,Musim Panas,110.0
20990,2015,7,23,13,74.0,74.0,2.0,53.0,1100.0,125.0,28.3,999.7,21.8,0.0,E,1.6,Guanyuan,Musim Panas,110.0
20991,2015,7,23,14,80.0,80.0,2.0,45.0,1000.0,165.0,29.6,998.8,21.3,0.0,SSE,1.7,Guanyuan,Musim Panas,100.0
20992,2015,7,23,15,81.0,81.0,2.0,41.0,1000.0,201.0,30.8,997.9,20.7,0.0,S,1.0,Guanyuan,Musim Panas,100.0
20993,2015,7,23,16,80.0,83.0,2.0,37.0,1000.0,218.0,30.3,997.8,21.1,0.0,SW,1.5,Guanyuan,Musim Panas,100.0
20994,2015,7,23,17,66.0,73.0,2.0,34.0,900.0,185.0,30.0,997.9,21.7,0.0,WSW,4.0,Guanyuan,Musim Panas,90.0
20995,2015,7,23,18,41.0,41.0,2.0,45.0,800.0,120.0,29.5,997.8,21.2,0.0,W,1.5,Guanyuan,Musim Panas,80.0
20996,2015,7,23,19,24.0,25.0,2.0,74.0,800.0,58.0,28.9,997.8,21.1,0.0,N,1.1,Guanyuan,Musim Panas,80.0
20997,2015,7,23,20,36.0,36.0,2.0,72.0,900.0,50.0,27.5,998.2,22.7,0.0,NW,0.6,Guanyuan,Musim Panas,90.0
20998,2015,7,23,21,37.0,53.0,2.0,91.0,1100.0,14.0,25.6,999.1,20.8,0.0,ENE,1.1,Guanyuan,Musim Panas,110.0
20999,2015,7,23,22,43.0,60.0,2.0,102.0,1300.0,2.0,24.4,998.9,21.5,0.0,SE,0.2,Guanyuan,Musim Panas,130.0
21000,2015,7,23,23,47.0,89.0,2.0,103.0,1500.0,2.0,23.8,998.9,21.9,0.0,SE,0.8,Guanyuan,Musim Panas,150.0
21001,2015,7,24,0,46.0,66.0,2.0,96.0,1400.0,2.0,24.5,999.0,20.6,0.0,ENE,1.1,Guanyuan,Musim Panas,140.0
21002,2015,7,24,1,43.0,73.0,2.0,86.0,1400.0,2.0,23.5,998.3,20.8,0.0,NW,0.5,Guanyuan,Musim Panas,140.0
21003,2015,7,24,2,45.0,69.0,2.0,87.0,1300.0,2.0,22.8,998.0,20.9,0.0,E,1.2,Guanyuan,Musim Panas,130.0
21004,2015,7,24,3,40.0,60.0,2.0,82.0,1000.0,2.0,23.1,998.0,20.6,0.0,E,1.3,Guanyuan,Musim Panas,100.0
21005,2015,7,24,4,39.0,51.0,2.0,77.0,900.0,2.0,22.8,998.1,21.1,0.0,E,0.9,Guanyuan,Musim Panas,90.0
21006,2015,7,24,5,28.0,37.0,2.0,55.0,700.0,19.0,22.5,998.1,21.0,0.0,NE,0.3,Guanyuan,Musim Panas,70.0
21007,2015,7,24,6,32.0,32.0,2.0,47.0,700.0,26.0,23.0,998.0,20.7,0.0,NNE,0.9,Guanyuan,Musim Panas,70.0
21008,2015,7,24,7,27.0,45.0,2.0,67.0,800.0,14.0,24.1,998.3,21.0,0.0,NNE,1.3,Guanyuan,Musim Panas,80.0
21009,2015,7,24,8,34.0,56.0,2.0,64.0,800.0,19.0,24.3,998.5,21.0,0.0,NE,1.1,Guanyuan,Musim Panas,80.0
21010,2015,7,24,9,63.0,91.0,2.0,65.0,1000.0,31.0,25.2,998.5,21.7,0.0,NNE,0.8,Guanyuan,Musim Panas,100.0
21011,2015,7,24,10,85.0,120.0,3.0,67.0,1300.0,46.0,25.9,998.5,22.0,0.0,ENE,0.9,Guanyuan,Musim Panas,130.0
21012,2015,7,24,11,130.0,133.0,4.0,57.0,1500.0,96.0,27.2,998.2,22.4,0.0,E,1.0,Guanyuan,Musim Panas,150.0
21013,2015,7,24,12,111.0,111.0,4.0,53.0,1300.0,121.0,27.6,997.7,21.4,0.0,ESE,0.7,Guanyuan,Musim Panas,130.0
21014,2015,7,24,13,83.0,83.0,7.0,46.0,1200.0,150.0,30.6,996.8,19.6,0.0,WNW,1.1,Guanyuan,Musim Panas,120.0
21015,2015,7,24,14,44.0,44.0,9.0,29.0,900.0,187.0,32.1,995.9,19.0,0.0,WNW,1.3,Guanyuan,Musim Panas,90.0
21016,2015,7,24,15,41.0,43.0,8.0,26.0,800.0,208.0,32.5,995.7,17.2,0.0,ESE,2.0,Guanyuan,Musim Panas,80.0
21017,2015,7,24,16,65.0,85.0,5.0,21.0,800.0,245.0,30.6,995.4,19.9,0.0,S,2.7,Guanyuan,Musim Panas,80.0
21018,2015,7,24,17,65.0,100.0,3.0,26.0,800.0,218.0,30.2,996.1,19.9,0.0,SSE,2.4,Guanyuan,Musim Panas,80.0
21019,2015,7,24,18,70.0,87.0,2.0,36.0,900.0,187.0,29.5,995.8,18.6,0.0,ESE,3.0,Guanyuan,Musim Panas,90.0
21020,2015,7,24,19,67.0,86.0,3.0,41.0,900.0,169.0,28.6,996.2,18.7,0.0,ESE,2.2,Guanyuan,Musim Panas,90.0
21021,2015,7,24,20,57.0,90.0,2.0,41.0,1000.0,137.0,26.8,996.7,19.4,0.0,ESE,1.5,Guanyuan,Musim Panas,100.0
21022,2015,7,24,21,71.0,88.0,2.0,39.0,1100.0,122.0,26.9,997.5,20.3,0.0,SE,1.4,Guanyuan,Musim Panas,110.0
21023,2015,7,24,22,79.0,93.0,2.0,45.0,1200.0,105.0,25.7,997.6,20.5,0.0,ESE,1.6,Guanyuan,Musim Panas,120.0
21024,2015,7,24,23,85.0,98.0,2.0,51.0,1200.0,77.0,25.7,997.5,20.7,0.0,SE,1.6,Guanyuan,Musim Panas,120.0
21025,2015,7,25,0,93.0,94.0,3.0,48.0,1500.0,72.0,25.1,997.5,20.4,0.0,SE,1.2,Guanyuan,Musim Panas,150.0
21026,2015,7,25,1,86.0,98.0,3.0,73.0,1400.0,32.0,24.5,997.5,20.4,0.0,SE,2.4,Guanyuan,Musim Panas,140.0
21027,2015,7,25,2,74.0,101.0,2.0,80.0,1300.0,18.0,23.6,997.3,20.7,0.0,ENE,0.6,Guanyuan,Musim Panas,130.0
21028,2015,7,25,3,80.0,81.0,2.0,77.0,1100.0,12.0,23.0,996.9,20.5,0.0,ENE,0.7,Guanyuan,Musim Panas,110.0
21029,2015,7,25,4,56.0,74.0,2.0,73.0,900.0,5.0,22.4,996.8,20.9,0.0,ENE,0.7,Guanyuan,Musim Panas,90.0
21030,2015,7,25,5,69.0,84.0,2.0,68.0,1000.0,2.0,22.1,996.8,20.7,0.0,ENE,1.0,Guanyuan,Musim Panas,100.0
21031,2015,7,25,6,82.0,94.0,2.0,67.0,1200.0,3.0,22.5,996.9,20.8,0.0,E,0.8,Guanyuan,Musim Panas,120.0
21032,2015,7,25,7,94.0,97.0,2.0,59.0,1200.0,13.0,23.8,997.3,21.1,0.0,E,1.0,Guanyuan,Musim Panas,120.0
21033,2015,7,25,8,90.0,90.0,4.0,53.0,1200.0,34.0,25.4,997.5,20.4,0.0,E,1.2,Guanyuan,Musim Panas,120.0
21034,2015,7,25,9,97.0,97.0,5.0,46.0,1400.0,68.0,26.9,997.6,20.3,0.0,ESE,1.0,Guanyuan,Musim Panas,140.0
21035,2015,7,25,10,110.0,110.0,5.0,43.0,1500.0,111.0,27.4,997.4,20.7,0.0,WSW,1.0,Guanyuan,Musim Panas,150.0
21036,2015,7,25,11,126.0,126.0,4.0,52.0,1500.0,158.0,29.4,996.9,21.1,0.0,E,1.2,Guanyuan,Musim Panas,150.0
21037,2015,7,25,12,133.0,133.0,3.0,58.0,1400.0,200.0,30.7,996.8,20.6,0.0,WSW,1.5,Guanyuan,Musim Panas,140.0
21038,2015,7,25,13,117.0,117.0,2.0,34.0,1200.0,252.0,31.9,996.2,19.9,0.0,SSW,2.1,Guanyuan,Musim Panas,120.0
21039,2015,7,25,14,72.0,72.0,2.0,21.0,900.0,242.0,32.7,995.7,19.9,0.0,S,1.4,Guanyuan,Musim Panas,90.0
21040,2015,7,25,15,72.0,79.0,2.0,22.0,900.0,240.0,32.8,995.2,20.7,0.0,SSW,3.3,Guanyuan,Musim Panas,90.0
21041,2015,7,25,16,74.0,89.0,2.0,19.0,900.0,242.0,32.8,994.8,21.0,0.0,SW,3.3,Guanyuan,Musim Panas,90.0
21042,2015,7,25,17,73.0,96.0,2.0,18.0,900.0,226.0,32.5,994.8,21.4,0.0,SW,3.0,Guanyuan,Musim Panas,90.0
21043,2015,7,25,18,72.0,100.0,2.0,19.0,1000.0,218.0,31.7,994.9,21.8,0.0,SW,2.7,Guanyuan,Musim Panas,100.0
21044,2015,7,25,19,95.0,128.0,2.0,23.0,1100.0,216.0,31.1,995.1,22.7,0.0,SW,1.9,Guanyuan,Musim Panas,110.0
21045,2015,7,25,20,140.0,175.0,2.0,27.0,1200.0,193.0,30.5,995.3,22.9,0.0,SSW,2.3,Guanyuan,Musim Panas,120.0
21046,2015,7,25,21,130.0,157.0,2.0,29.0,1100.0,181.0,30.2,996.4,22.9,0.0,SSW,1.6,Guanyuan,Musim Panas,110.0
21047,2015,7,25,22,121.0,141.0,2.0,27.0,1100.0,174.0,29.9,997.0,22.6,0.0,SSW,2.5,Guanyuan,Musim Panas,110.0
21048,2015,7,25,23,129.0,152.0,2.0,32.0,1100.0,158.0,29.9,997.1,22.6,0.0,SSW,2.9,Guanyuan,Musim Panas,110.0
21049,2015,7,26,0,137.0,157.0,2.0,26.0,1300.0,145.0,29.3,996.8,22.5,0.0,SSW,2.5,Guanyuan,Musim Panas,130.0
21050,2015,7,26,1,157.0,163.0,2.0,26.0,1400.0,143.0,28.9,996.5,22.6,0.0,SSW,1.6,Guanyuan,Musim Panas,140.0
21051,2015,7,26,2,170.0,180.0,2.0,29.0,1400.0,119.0,27.7,996.7,22.9,0.0,WNW,1.1,Guanyuan,Musim Panas,140.0
21052,2015,7,26,3,124.0,150.0,2.0,55.0,1200.0,55.0,26.1,996.9,23.2,0.0,WSW,0.5,Guanyuan,Musim Panas,120.0
21053,2015,7,26,4,150.0,156.0,2.0,67.0,1200.0,19.0,25.4,997.0,23.1,0.0,NE,1.4,Guanyuan,Musim Panas,120.0
21054,2015,7,26,5,157.0,157.0,2.0,48.0,1200.0,34.0,24.7,997.6,23.1,0.0,NE,0.7,Guanyuan,Musim Panas,120.0
21055,2015,7,26,6,165.0,165.0,2.0,39.0,1300.0,57.0,24.6,998.5,23.4,0.0,ENE,0.8,Guanyuan,Musim Panas,130.0
21056,2015,7,26,7,157.0,157.0,2.0,42.0,1400.0,58.0,26.5,999.0,23.8,0.0,E,1.0,Guanyuan,Musim Panas,140.0
21057,2015,7,26,8,145.0,145.0,2.0,41.0,1300.0,82.0,28.4,999.6,23.5,0.0,NNE,0.4,Guanyuan,Musim Panas,130.0
21058,2015,7,26,9,128.0,128.0,2.0,36.0,1200.0,125.0,29.6,999.9,23.1,0.0,E,1.8,Guanyuan,Musim Panas,120.0
21059,2015,7,26,10,124.0,124.0,2.0,30.0,1300.0,156.0,30.8,1000.1,22.9,0.0,ENE,1.9,Guanyuan,Musim Panas,130.0
21060,2015,7,26,11,134.0,134.0,2.0,31.0,1300.0,196.0,31.7,1000.0,22.7,0.0,ENE,1.3,Guanyuan,Musim Panas,130.0
21061,2015,7,26,12,80.0,80.0,2.0,22.0,1000.0,214.0,32.1,999.8,23.1,0.0,E,1.5,Guanyuan,Musim Panas,100.0
21062,2015,7,26,13,90.0,90.0,2.0,20.0,1100.0,233.0,32.7,999.5,23.4,0.0,N,1.2,Guanyuan,Musim Panas,110.0
21063,2015,7,26,14,82.0,82.0,2.0,22.0,1000.0,246.0,33.6,999.0,22.1,0.0,E,1.6,Guanyuan,Musim Panas,100.0
21064,2015,7,26,15,77.0,77.0,2.0,18.0,1000.0,278.0,34.2,998.5,20.9,0.0,ENE,1.5,Guanyuan,Musim Panas,100.0
21065,2015,7,26,16,73.0,73.0,2.0,20.0,900.0,279.0,34.1,998.2,21.5,0.0,ENE,1.6,Guanyuan,Musim Panas,90.0
21066,2015,7,26,17,80.0,163.0,2.0,34.0,1100.0,288.0,33.5,998.6,22.3,0.0,SSW,1.8,Guanyuan,Musim Panas,110.0
21067,2015,7,26,18,91.0,91.0,2.0,29.0,1100.0,245.0,33.2,998.1,20.7,0.0,SW,1.8,Guanyuan,Musim Panas,110.0
21068,2015,7,26,19,83.0,112.0,2.0,30.0,1400.0,196.0,32.4,998.7,21.0,0.0,WSW,1.9,Guanyuan,Musim Panas,140.0
21069,2015,7,26,20,77.0,100.0,2.0,35.0,1100.0,169.0,31.9,999.6,20.5,0.0,SW,1.7,Guanyuan,Musim Panas,110.0
21070,2015,7,26,21,73.0,101.0,2.0,38.0,1200.0,145.0,29.0,1000.1,22.2,0.0,NW,0.1,Guanyuan,Musim Panas,120.0
21071,2015,7,26,22,82.0,100.0,2.0,38.0,1200.0,125.0,28.2,1000.4,23.1,0.0,ESE,0.8,Guanyuan,Musim Panas,120.0
21072,2015,7,26,23,79.0,108.0,2.0,37.0,1100.0,120.0,27.9,1000.4,23.1,0.0,E,1.2,Guanyuan,Musim Panas,110.0
21073,2015,7,27,0,94.0,109.0,2.0,52.0,1200.0,81.0,27.7,1000.4,22.6,0.0,ENE,1.4,Guanyuan,Musim Panas,120.0
21074,2015,7,27,1,84.0,130.0,2.0,98.0,1400.0,14.0,27.4,1000.1,21.4,0.0,ENE,1.2,Guanyuan,Musim Panas,140.0
21075,2015,7,27,2,91.0,151.0,15.0,101.0,1300.0,2.0,26.8,1000.1,21.8,0.0,ENE,1.4,Guanyuan,Musim Panas,130.0
21076,2015,7,27,3,97.0,136.0,2.0,59.0,1100.0,32.0,26.8,1000.2,20.2,0.0,S,1.6,Guanyuan,Musim Panas,110.0
21077,2015,7,27,4,77.0,77.0,2.0,21.0,800.0,119.0,25.7,1000.3,20.3,0.0,SSE,1.3,Guanyuan,Musim Panas,80.0
21078,2015,7,27,5,64.0,64.0,2.0,15.0,700.0,122.0,24.6,1000.8,20.9,0.0,SE,1.4,Guanyuan,Musim Panas,70.0
21079,2015,7,27,6,62.0,62.0,2.0,25.0,800.0,101.0,24.3,1001.2,21.2,0.0,ESE,0.8,Guanyuan,Musim Panas,80.0
21080,2015,7,27,7,47.0,49.0,2.0,37.0,900.0,81.0,25.2,1001.4,21.7,0.0,E,1.5,Guanyuan,Musim Panas,90.0
21081,2015,7,27,8,47.0,52.0,3.0,35.0,1000.0,93.0,26.2,1001.8,21.2,0.0,E,1.7,Guanyuan,Musim Panas,100.0
21082,2015,7,27,9,81.0,104.0,2.0,34.0,1200.0,92.0,27.9,1001.7,21.9,0.0,E,1.0,Guanyuan,Musim Panas,120.0
21083,2015,7,27,10,83.0,109.0,3.0,28.0,1200.0,85.0,29.4,1001.5,21.9,0.0,E,1.1,Guanyuan,Musim Panas,120.0
21084,2015,7,27,11,94.0,128.0,2.0,58.0,1200.0,110.0,30.3,1001.1,21.9,0.0,ESE,1.5,Guanyuan,Musim Panas,120.0
21085,2015,7,27,12,87.0,105.0,2.0,46.0,1200.0,169.0,30.8,1000.6,22.4,0.0,E,2.2,Guanyuan,Musim Panas,120.0
21086,2015,7,27,13,83.0,103.0,2.0,40.0,1100.0,214.0,31.7,1000.0,22.7,0.0,SE,2.2,Guanyuan,Musim Panas,110.0
21087,2015,7,27,14,95.0,121.0,2.0,24.0,1000.0,268.0,32.5,999.3,24.3,0.0,ESE,2.5,Guanyuan,Musim Panas,100.0
21088,2015,7,27,15,98.0,115.0,2.0,20.0,1000.0,228.0,33.0,998.2,24.5,0.0,S,2.4,Guanyuan,Musim Panas,100.0
21089,2015,7,27,16,94.0,107.0,2.0,17.0,900.0,192.0,33.0,997.7,23.3,0.0,SSW,3.0,Guanyuan,Musim Panas,90.0
21090,2015,7,27,17,89.0,108.0,2.0,18.0,900.0,191.0,33.3,997.5,23.0,0.0,SW,3.0,Guanyuan,Musim Panas,90.0
21091,2015,7,27,18,106.0,150.0,2.0,21.0,1000.0,187.0,32.7,997.0,24.5,0.0,S,2.2,Guanyuan,Musim Panas,100.0
21092,2015,7,27,19,121.0,169.0,2.0,22.0,1000.0,179.0,32.3,997.8,25.1,0.0,SSW,2.6,Guanyuan,Musim Panas,100.0
21093,2015,7,27,20,120.0,139.0,2.0,27.0,1000.0,162.0,31.9,997.9,25.7,0.0,SSW,2.5,Guanyuan,Musim Panas,100.0
21094,2015,7,27,21,39.0,39.0,2.0,8.0,800.0,148.0,22.9,1000.1,22.2,33.1,W,2.9,Guanyuan,Musim Panas,80.0
21095,2015,7,27,22,40.0,40.0,2.0,21.0,800.0,128.0,23.9,1001.5,22.7,2.3,ESE,1.2,Guanyuan,Musim Panas,80.0
21096,2015,7,27,23,35.0,35.0,2.0,23.0,700.0,138.0,24.2,1001.3,22.5,2.0,NW,1.7,Guanyuan,Musim Panas,70.0
21097,2015,7,28,0,33.0,33.0,2.0,28.0,700.0,127.0,23.7,1000.8,22.9,1.6,NE,1.1,Guanyuan,Musim Panas,70.0
21098,2015,7,28,1,28.0,28.0,2.0,32.0,800.0,110.0,23.8,1000.7,23.1,0.6,E,1.1,Guanyuan,Musim Panas,80.0
21099,2015,7,28,2,47.0,47.0,2.0,32.0,800.0,100.0,23.7,1000.0,23.2,0.1,NNE,1.2,Guanyuan,Musim Panas,80.0
21100,2015,7,28,3,55.0,55.0,2.0,30.0,800.0,86.0,23.4,999.8,23.1,0.0,NNE,1.5,Guanyuan,Musim Panas,80.0
21101,2015,7,28,4,63.0,63.0,2.0,30.0,800.0,75.0,23.3,998.3,22.8,0.2,E,0.9,Guanyuan,Musim Panas,80.0
21102,2015,7,28,5,78.0,78.0,2.0,30.0,900.0,63.0,23.4,998.9,23.1,0.3,NE,1.1,Guanyuan,Musim Panas,90.0
21103,2015,7,28,6,62.0,62.0,2.0,24.0,900.0,78.0,23.4,999.7,22.6,0.0,SW,0.5,Guanyuan,Musim Panas,90.0
21104,2015,7,28,7,59.0,59.0,2.0,31.0,900.0,66.0,23.8,999.7,22.9,0.0,SSW,0.3,Guanyuan,Musim Panas,90.0
21105,2015,7,28,8,52.0,52.0,2.0,31.0,1000.0,77.0,24.2,999.3,23.2,0.4,E,0.5,Guanyuan,Musim Panas,100.0
21106,2015,7,28,9,47.0,47.0,2.0,42.0,1200.0,60.0,25.0,999.9,23.8,0.0,NE,1.5,Guanyuan,Musim Panas,120.0
21107,2015,7,28,10,59.0,59.0,2.0,57.0,1300.0,39.0,24.6,1000.9,23.0,0.0,NE,1.3,Guanyuan,Musim Panas,130.0
21108,2015,7,28,11,57.0,57.0,2.0,37.0,1100.0,76.0,25.6,1000.4,22.9,0.0,E,0.7,Guanyuan,Musim Panas,110.0
21109,2015,7,28,12,56.0,56.0,2.0,34.0,1100.0,103.0,28.2,999.5,22.4,0.0,SE,0.8,Guanyuan,Musim Panas,110.0
21110,2015,7,28,13,48.0,48.0,2.0,29.0,1000.0,132.0,28.7,998.3,22.0,0.0,E,0.9,Guanyuan,Musim Panas,100.0
21111,2015,7,28,14,38.0,38.0,2.0,29.0,900.0,147.0,29.2,998.3,21.7,0.0,NE,1.7,Guanyuan,Musim Panas,90.0
21112,2015,7,28,15,48.0,48.0,2.0,32.0,1000.0,168.0,30.4,997.7,21.8,0.0,NE,1.3,Guanyuan,Musim Panas,100.0
21113,2015,7,28,16,57.0,57.0,2.0,32.0,1000.0,202.0,30.6,997.1,21.9,0.0,E,1.5,Guanyuan,Musim Panas,100.0
21114,2015,7,28,17,59.0,59.0,2.0,33.0,1000.0,233.0,30.9,996.6,22.0,0.0,NE,1.1,Guanyuan,Musim Panas,100.0
21115,2015,7,28,18,66.0,74.0,2.0,30.0,900.0,263.0,30.6,996.6,22.8,0.0,E,1.7,Guanyuan,Musim Panas,90.0
21116,2015,7,28,19,79.0,84.0,2.0,30.0,900.0,251.0,29.7,996.9,22.2,0.0,SE,1.6,Guanyuan,Musim Panas,90.0
21117,2015,7,28,20,69.0,69.0,2.0,28.0,900.0,182.0,28.9,997.5,22.9,0.0,SE,1.3,Guanyuan,Musim Panas,90.0
21118,2015,7,28,21,70.0,90.0,2.0,28.0,900.0,138.0,27.2,998.3,23.2,0.0,ESE,0.7,Guanyuan,Musim Panas,90.0
21119,2015,7,28,22,87.0,98.0,2.0,28.0,1000.0,131.0,26.3,998.3,24.0,0.0,E,0.7,Guanyuan,Musim Panas,100.0
21120,2015,7,28,23,98.0,104.0,2.0,31.0,1100.0,110.0,25.9,999.2,23.9,0.0,N,0.8,Guanyuan,Musim Panas,110.0
21121,2015,7,29,0,88.0,89.0,2.0,69.0,1100.0,62.0,26.7,999.0,23.8,0.0,NNW,1.2,Guanyuan,Musim Panas,110.0
21122,2015,7,29,1,86.0,86.0,2.0,41.0,1000.0,64.0,26.0,997.3,23.7,0.0,SSE,0.6,Guanyuan,Musim Panas,100.0
21123,2015,7,29,2,85.0,86.0,15.0,40.0,1000.0,49.0,26.8,996.5,23.9,0.0,W,1.9,Guanyuan,Musim Panas,100.0
21124,2015,7,29,3,100.0,100.0,2.0,36.0,900.0,62.0,26.9,996.9,23.4,0.0,NW,0.9,Guanyuan,Musim Panas,90.0
21125,2015,7,29,4,90.0,90.0,2.0,27.0,800.0,76.0,26.4,996.3,23.9,0.0,WNW,3.1,Guanyuan,Musim Panas,80.0
21126,2015,7,29,5,28.0,28.0,2.0,23.0,600.0,77.0,25.4,996.6,23.1,0.0,ENE,0.9,Guanyuan,Musim Panas,60.0
21127,2015,7,29,6,49.0,49.0,2.0,36.0,800.0,49.0,25.2,997.1,23.3,0.0,NNE,1.1,Guanyuan,Musim Panas,80.0
21128,2015,7,29,7,62.0,75.0,2.0,55.0,1100.0,18.0,26.0,996.4,23.3,0.0,ENE,2.1,Guanyuan,Musim Panas,110.0
21129,2015,7,29,8,55.0,65.0,2.0,50.0,1000.0,30.0,27.2,997.2,23.7,0.0,NE,1.8,Guanyuan,Musim Panas,100.0
21130,2015,7,29,9,81.0,119.0,2.0,42.0,1000.0,66.0,28.5,998.1,23.9,0.0,E,1.0,Guanyuan,Musim Panas,100.0
21131,2015,7,29,10,114.0,114.0,2.0,37.0,900.0,103.0,29.0,997.5,23.7,0.0,ENE,1.5,Guanyuan,Musim Panas,90.0
21132,2015,7,29,11,101.0,101.0,2.0,39.0,900.0,129.0,30.0,997.9,24.2,0.0,ESE,1.5,Guanyuan,Musim Panas,90.0
21133,2015,7,29,12,98.0,98.0,2.0,28.0,900.0,168.0,30.9,997.6,23.8,0.0,NE,1.5,Guanyuan,Musim Panas,90.0
21134,2015,7,29,13,91.0,91.0,2.0,18.0,1000.0,234.0,31.9,997.0,24.0,0.0,SSW,2.0,Guanyuan,Musim Panas,100.0
21135,2015,7,29,14,101.0,112.0,2.0,24.0,1100.0,245.0,31.7,997.1,23.8,0.0,S,1.4,Guanyuan,Musim Panas,110.0
21136,2015,7,29,15,134.0,134.0,2.0,30.0,1200.0,248.0,31.4,997.2,23.5,0.0,WNW,1.0,Guanyuan,Musim Panas,120.0
21137,2015,7,29,16,133.0,133.0,2.0,30.0,1200.0,266.0,31.6,996.1,23.7,0.0,E,1.1,Guanyuan,Musim Panas,120.0
21138,2015,7,29,17,130.0,130.0,2.0,35.0,1300.0,244.0,31.4,995.6,24.3,0.0,SW,1.3,Guanyuan,Musim Panas,130.0
